submissiondate	today	tabletid	duration	a_area	respondent_id	a_village	a_agree	durationintro	a_consent	a_comment	durationconsent	b_educ	b_male	b_residents	b_children	d_maincooking	d_mainlighting	cz1	d_anycharcoal	d_anykerosene	d_anyfirewood	d_anylpg	d_anycandles	d_anysolar	d_anyelec	d_anyphone	d_anyfree	cz2	d_charcoalbuy	d_charcoaluse	d_charcoalfree	d_kerosenebuy	d_kerosenefree	d_firewoodbuy	d_firewoodfree	d_lpgbuy	d_lpgfree	d_candlesbuy	d_candlesfree	d_solarbuy	d_elecbuy	d_phonebuy	c_charcoalfreq	c_charcoalseller	c_charcoalseller_2	c_charcoalseller_3	c_charcoalseller_4	c_charcoalseller_5	c_charcoalseller_6	c_charcoalseller_7	c_charcoalseller_12	c_charcoalseller_8	c_charcoalseller_9	c_charcoalseller_11	c_charcoalseller_13	c_charcoalseller_97	c_charcoalseller_96	c_charcoalseller_other	c_charcoalbought	c_charcoalbought_2	c_charcoalbought_3	c_charcoalbought_4	c_charcoalbought_5	c_charcoalbought_6	c_charcoalbought_7	c_charcoalbought_12	c_charcoalbought_8	c_charcoalbought_9	c_charcoalbought_11	c_charcoalbought_13	c_charcoalbought_97	c_charcoalbought_96	c_charcoalkes	c_charcoalunits	c_charcoalow	c_charcoalhigh	c_buymore	c_buymore_1	c_buymore_2	c_buymore_3	c_buymore_4	c_buymore_5	c_buymore_6	c_buymore_7	c_buymore_8	c_buymore_97	c_buymore_96	c_buymoreother	c_cookstoveprice	c_cookstoveyear	c_cookstovemonth	c_newcookstovewhen	c_newcookstovebuy	c_comment	b_rent	b_occupationself	b_occupationself_96	b_occupationself_1	b_occupationself_7	b_occupationself_33	b_occupationself_81	b_occupationself_82	b_occupationself_83	b_occupationself_84	b_occupationself_8	b_occupationself_9	b_occupationself_10	b_occupationself_32	b_occupationself_11	b_occupationself_12	b_occupationself_13	b_occupationself_14	b_occupationself_15	b_occupationself_16	b_occupationself_17	b_occupationself_18	b_occupationself_19	b_occupationself_199	b_occupationself_20	b_occupationself_21	b_occupationself_22	b_occupationself_23	b_occupationself_71	b_occupationself_72	b_occupationself_73	b_occupationself_74	b_occupationself_75	b_occupationself_79	b_occupationself_24	b_occupationself_25	b_occupationself_26	b_occupationself_27	b_occupationself_28	b_occupationself_29	b_occupationself_30	b_occupationself_31	b_occupationself_2	b_occupationself_3	b_occupationself_4	b_occupationself_5	b_occupationself_6	b_occupationself_61	b_occupationself_99	b_occupationself_50	b_occupationself_97	b_incomeself	b_occupationothers	b_occupationothers_96	b_occupationothers_1	b_occupationothers_7	b_occupationothers_33	b_occupationothers_81	b_occupationothers_82	b_occupationothers_83	b_occupationothers_84	b_occupationothers_8	b_occupationothers_9	b_occupationothers_10	b_occupationothers_32	b_occupationothers_11	b_occupationothers_12	b_occupationothers_13	b_occupationothers_14	b_occupationothers_15	b_occupationothers_16	b_occupationothers_17	b_occupationothers_18	b_occupationothers_19	b_occupationothers_199	b_occupationothers_20	b_occupationothers_21	b_occupationothers_22	b_occupationothers_23	b_occupationothers_71	b_occupationothers_72	b_occupationothers_73	b_occupationothers_74	b_occupationothers_75	b_occupationothers_79	b_occupationothers_24	b_occupationothers_25	b_occupationothers_26	b_occupationothers_27	b_occupationothers_28	b_occupationothers_29	b_occupationothers_30	b_occupationothers_31	b_occupationothers_2	b_occupationothers_3	b_occupationothers_4	b_occupationothers_5	b_occupationothers_6	b_occupationothers_61	b_occupationothers_99	b_occupationothers_50	b_occupationothers_97	b_incomeothers	b_bigpurchase	b_bigpurchase_0	b_bigpurchase_1	b_bigpurchase_11	b_bigpurchase_2	b_bigpurchase_31	b_bigpurchase_32	b_bigpurchase_33	b_bigpurchase_4	b_bigpurchase_5	b_bigpurchase_6	b_bigpurchase_7	b_bigpurchase_8	b_bigpurchase_96	b_bigpurchase_97	g1a	g1a2	g1b	g1b_1	g1b_2	g1b_3	g1b_96	g1c	g1d	g1d_1	g1d_2	g1d_3	g1d_4	g1d_5	g1d_6	g1d_96	g1e	g1e_1	g1e_2	g1e_3	g1e_4	g1e_5	g1e_6	g1e_96	g1f	g1g1	g1g	g1h	g1i	g2d	g2d_1	g2d_2	g2d_3	g2d_4	g2d_5	g2d_6	g2d_7	g2d_8	g2d_9	g2d_10	g2d_97	g2g	g2g_1	g2g_2	g2g_3	g2g_4	g2g_97	g2h	g2h_1	g2h_2	g2h_3	g2h_4	g2h_5	g2h_6	g2h_7	g2h_8	g2h_9	g2h_10	g2h_97	g2i	g2i_1	g2i_2	g2i_3	g2i_4	g2i_5	g2i_6	g2i_7	g2i_8	g2i_9	g2i_10	g2i_97	g2a	g2b	g2b2	g2c	g2e	g2f	d_attributes_easy	d_attributes_taste	d_attributes_smoke	d_attributes_cheap	d_attributes_save	d_attributes_looks	durationsurvey	math1	math2	math3	math4	math5	math6	math7	math8	comment_math	durationmath	d_awareness	d_awareness_0	d_awareness_20	d_awareness_21	d_awareness_22	d_awareness_3	d_awareness_4	d_awareness_5	d_awareness_6	d_awareness_7	d_awareness_8	d_awareness_9	d_awareness_10	d_awareness_97	d_bestthings	d_bestthings_1	d_bestthings_2	d_bestthings_3	d_bestthings_4	d_bestthings_5	d_bestthings_6	d_bestthings_7	d_bestthings_97	d_bestthings_99	d_otherthings	d_taste	d_tastetext	d_jikokoalast	d2_cough_resp	d2_breath_resp	d2_hours_resp	d2_cough_child	d2_breath_child	d2_hours_child	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa	f_health_work	d_beanmax	d_beanmin	d_beans1a	d_beans2a	d_beans3a	d_beans4a	d_beans5a	d_beans6a	d_beans7a	d_beans8a	d_beans9a	d_beans10a	d_beans11a	d_beans12a	d_beans13a	d_beans14a	d_beans15a	d_beans16a	d_beans17a	d_beans18a	d_beans19a	d_beans20a	d_beans1	d_beans2	d_beans3	d_beans4	d_beans5	d_beans6	d_beans7	d_beans8	d_beans9	d_beans10	d_beans11	d_beans12	d_beans13	d_beans14	d_beans15	d_beans16	d_beans17	d_beans18	d_beans19	d_beans20	d_beanstotal	beans_no20	durationbeliefs	prac_decisions1	prac_decisions2	prac_decisions3	decisions1	decisions2	decisions3	decisions4	decisions5	durationeffort	g_invest	g_outcome	fixed	win	totallose	totalwin	comment_risk	durationrisk	numbersame	durationtotal	instanceid	formdef_version	key
"Apr 26, 2019 12:26:20 PM"	"Apr 26, 2019"	"3.56213E+14"	3388	"Dandora"	"0a80c39"	"ExMoroto"	1	19	1		377	37	0	6	2	3	1	""	1	1	0	0	1	0	1	1	0		700	700		210						100			200	30	1	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	90	100	"2 4 5 6 8 97"	0	1	0	1	1	1	0	1	1	0	"While cooking githeri"	250	2016	98	4	1	""	4000	"8"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	96	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"6"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	"3"	0	0	1	0	0	"6"	0	0	0	0	0	1	0	"3"	0	0	1	0	0	0	0	2	1000	5	2	1	"8"	0	0	0	0	0	0	0	1	0	0	0	""						"1"	1	0	0	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	100	4000	5000				0	4	0	0	8	0	1752	-999	-999	-999	-999	-999	-999	-999	-999	"She doesn't know how to do the calculations"	1889	"3"	0	0	0	0	1	0	0	0	0	0	0	0	0	"1 7"	1	0	0	0	0	0	1	0	0	""	5	""	52	1	1	16	1	1	0	5	5	1	2	0	18200	10920									20	0	0	0	0	0	0						0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	20		2430	4	9	6	6	4	9	4	9	3116	100	0	300	300	400	700		3337	1	3386	"uuid:5d8ac95e-33d6-4d45-9b90-3a6e260a34a9"	1904231931	"uuid:5d8ac95e-33d6-4d45-9b90-3a6e260a34a9"
"Apr 26, 2019 12:40:43 PM"	"Apr 26, 2019"	"8.65566E+14"	3163	"Mukuru"	"842b837"	"SisalAandB"	1	13	1		146	44	0	5	3	3	3	""	1	1	0	0	1	0	1	0	0		300	300		15						30			75		1	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	30	5	30	30	"1 2"	1	1	0	0	0	0	0	0	0	0	""	350	2016	9	14	1	""	1500	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	"0"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	"96"	0	0	0	1	0	"3"	0	0	1	0	0	0	0	"4"	0	0	0	1	0	0	0	1	700	5	5	5	"7 97"	0	0	0	0	0	0	1	0	0	0	1	""						""												"97"	0	0	0	0	0	0	0	0	0	0	1	0					1500	2	2	3	2	1	2	1217	105	208	-999	-999	-999	-999	-999	-999	""	1516	"3 9"	0	0	0	0	1	0	0	0	0	0	1	0	0	"1 4"	1	0	0	1	0	0	0	0	0	""	5	""	156	0	0	0	0	0	0	4	4	2	2	30	10950	5475					3	2	12	2	1												0	0	0	0	3	2	12	2	1	0	0	0	0	0	0	0	0	0	0	0	20		1950				3	1	2	21	3	2642	0	0	400	0	500	500		2874	1	3162	"uuid:c60168d3-b0c0-4863-b0c5-737058eeea19"	1904231931	"uuid:c60168d3-b0c0-4863-b0c5-737058eeea19"
"Apr 26, 2019 12:57:53 PM"	"Apr 26, 2019"	"3.544E+14"	3888	"Mukuru"	"95529"	"SisalAandB"	1	153	1		341	37	0	7	3	3	1	"Uses LPG sometimes"	1	1	0	1	1	0	1	0	0		700	700		50				175		30			250		2	"9"	0	0	0	0	0	0	0	0	1	0	0	0	0		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	100	100	"2"	0	1	0	0	0	0	0	0	0	0	""	200	2018	10	16	1	""	3600	"10"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	96	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"6"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	"3"	0	0	1	0	0	"6"	0	0	0	0	0	1	0	"96"	0	0	0	0	0	0	1	1	-999	5	4	4	"6"	0	0	0	0	0	1	0	0	0	0	0	""						""												"7"	0	0	0	0	0	0	1	0	0	0	0	3000	100	7000				2	0	3	1	4	2	1681	105	208	-999	5235	4995	-999	-999	-999	""	2358	"3"	0	0	0	0	1	0	0	0	0	0	0	0	0	"5 7"	0	0	0	0	1	0	1	0	0	""	3	""	104	0	0	0	0	0	0	3	3	2	4	50	18000	10800									4	4	3	3	3	2	1						0	0	0	0	0	0	0	0	4	4	3	3	3	2	1	0	0	0	0	0	20		2727	21	19	16	12	17	18	14	16	3254	0	0	400	0	500	500		3380	1		"uuid:6ad6d475-46ee-48cc-992a-cea1962b6daf"	1904231931	"uuid:6ad6d475-46ee-48cc-992a-cea1962b6daf"
"Apr 26, 2019 2:08:58 PM"	"Apr 26, 2019"	"3.56213E+14"	3658	"Dandora"	"85f0d22"	"Moroto"	1	96	1		369	3	0	5	3	3	1	""	1	1	0	0	1	0	1	1	0		630	630		140						60			200	100	2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	90	1	50	90	"4 5 6"	0	0	0	1	1	1	0	0	0	0	""	350	2016	3	8	1	""	2500	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	"6"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	"1"	1	0	0	0	0	"3"	0	0	1	0	0	0	0	"96"	0	0	0	0	0	0	1	3	5000	5	4	4	"5"	0	0	0	0	1	0	0	0	0	0	0	""						""												"1"	1	0	0	0	0	0	0	0	0	0	0	0	1000	1500			2000	0	7	0	5	0	0	1669	105	208	62700	1689340	3330	2200	-999	-999	""	2123	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"1"	1	0	0	0	0	0	0	0	0	""	5	"Food tastes better because it cooks slowly"	52	0	0	0	0	0	0	1	1	1	1	0	18200	14560												5	4	6	5						0	0	0	0	0	0	0	0	0	0	0	5	4	6	5	0	0	0	0	0	20		2800	13	10	8	7	11	7	13	9	3140	100	0	300	300	400	700		3341	1	3656	"uuid:cf81d1e2-0793-410e-8a91-c1c0daf098ce"	1904231931	"uuid:cf81d1e2-0793-410e-8a91-c1c0daf098ce"
"Apr 26, 2019 2:22:33 PM"	"Apr 26, 2019"	"3.59973E+14"	4251	"Mukuru"	"98a4c67"	"SisalAandB"	1	18	1		96	44	1	2	0	3	1	"Only uses Charcoal"	1	0	0	0	1	0	1	0	0		560	560								40			75		1	"9"	0	0	0	0	0	0	0	0	1	0	0	0	0		"9"	0	0	0	0	0	0	0	0	1	0	0	0	0	40	2	30	40	"2 3"	0	1	1	0	0	0	0	0	0	0	""	300	2018	6	16	1	""	1500	"8"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	"0 7"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"96"	0	0	0	1	0	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	2	500	5	4	2	""												"3"	0	0	1	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	500						2	2	2	2	4	0	28	105	208	123.5	-999	305	-999	-999	-999	""	28	"4"	0	0	0	0	0	1	0	0	0	0	0	0	0	"4 5 7"	0	0	0	1	1	0	1	0	0	""	4	""	104	1	0	0				4	1	3	4	100	14600	10950									6	5	5	4									0	0	0	0	0	0	0	0	6	5	5	4	0	0	0	0	0	0	0	0	20		28				16	17	3	4	6	28	50	1	350	150	450	600		28	1	25	"uuid:151052c9-44ba-4727-ad7c-f8e74e21fcff"	1904231931	"uuid:151052c9-44ba-4727-ad7c-f8e74e21fcff"
"Apr 26, 2019 3:37:30 PM"	"Apr 26, 2019"	"8.65566E+14"	4173	"Mukuru"	"dfab76b"	"SisalAandB"	1	13	1		221	3	0	3	1	3	3	""	1	1	0	0	1	0	1	0	0		560	560		100						10			100		1	"2"	1	0	0	0	0	0	0	0	0	0	0	0	0		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	80	2	80	80	"1 2 4 6"	1	1	0	1	0	1	0	0	0	0	""	250	2017	6	130	1	""	1800	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"7 8"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	"96"	0	0	0	1	1	"1"	1	0	0	0	0	0	0	"96"	0	0	0	0	0	0	1	3	-999	5	4	4	"97"	0	0	0	0	0	0	0	0	0	0	1	""						""												"97"	0	0	0	0	0	0	0	0	0	0	1	60			0	50		3	1	2	2	2	2	1433	105	208	-999	-999	-999	-999	-999	-999	""	2063	"3 6"	0	0	0	0	1	0	0	1	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	""	5	""	312	1	0	0	0	0	0	3	3	1	1	40	14600	7300						4	7	0	7	2	0	0									0	0	0	0	0	4	7	0	7	2	0	0	0	0	0	0	0	0	0	0	20		2684				20	21	17	16	5	3697	400	1	0	1200	100	1300		4029	1	4172	"uuid:c3267a3c-1ec8-460b-bfc8-97530f3b99f0"	1904231931	"uuid:c3267a3c-1ec8-460b-bfc8-97530f3b99f0"
"Apr 26, 2019 3:37:35 PM"	"Apr 26, 2019"	"8.65566E+14"	295	"Mukuru"	"c7bcbda"	"SisalAandB"	1	11	1		47	44	0	5	2	3	1	""	1	1	0	1	1	0	1	0	0		280	280		100				133		10			150			""															""																		""											""						""		""																																																																																																						""																	""						""								""													""												""						""												""																								176									""	176	""														""										""		""																																																									176									176								176		294	"uuid:f858c0ec-73f3-4f7e-b51f-935bb841e433"	1904231931	"uuid:f858c0ec-73f3-4f7e-b51f-935bb841e433"
"Apr 26, 2019 3:37:37 PM"	"Apr 26, 2019"	"8.65566E+14"	4213	"Mukuru"	"53a79a7"	"SisalAandB"	1	851	1		990	3	0	3	1	3	1	""	1	1	0	0	1	0	1	0	0		400	400		200						10			100		5	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	400	3	380	400	"1 2 4 5 6 7"	1	1	0	1	1	1	1	0	0	0	""	350	2015	7	14	1	""	1000	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	"8"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	"96"	0	0	0	1	0	"1 3"	1	0	1	0	0	0	0	"3"	0	0	1	0	0	0	0	2	200	5	2	2	"5"	0	0	0	0	1	0	0	0	0	0	0	""						"1"	1	0	0	0	0	0	0	0	0	0	0	"1 97"	1	0	0	0	0	0	0	0	0	0	1	100				0	10000	3	2	3	0	4	0	1961	105	208	1011.75	10470	-999	-999	-999	-999	""	2473	"3 7"	0	0	0	0	1	0	0	0	1	0	0	0	0	"1 3 4 5 7"	1	0	1	1	1	0	1	0	0	""	5	""	312	1	0	0	1	0	0	5	5	2	2	50	18250	10950									8	5	4	3	0	0	0						0	0	0	0	0	0	0	0	8	5	4	3	0	0	0	0	0	0	0	0	20		2944				17	19	15	18	10	3562	100	0	300	300	400	700		3899	1	4211	"uuid:d588430c-044d-45f6-a223-646fa8a89122"	1904231931	"uuid:d588430c-044d-45f6-a223-646fa8a89122"
